order_item_id,order_id,product_id,quantity,unit_price
17355,6663,119,3,499.90
17356,7032,205,2,209.90
17357,11197,190,2,209.90
17358,11197,119,2,499.90
17359,11197,220,2,1799.90
17360,11985,189,2,7249.90
17361,11985,105,2,740.90
17362,11985,210,2,503.91
17363,3411,138,1,560.40
17364,3411,200,1,1499.90
17365,3411,219,3,619.90
17366,4832,177,2,467.41
17367,4993,127,1,3219.90
17368,4993,129,1,1299.90
17369,5327,208,1,359.90
17370,5428,215,2,1419.90
17371,7928,170,1,5908.90
17372,7928,151,1,819.90
17373,8304,194,1,645.90
17374,8304,136,1,1349.90
17375,8304,195,2,119.90
17376,8304,186,1,408.40
17377,8304,196,1,1609.90
17378,10926,193,1,1757.40
17379,10926,116,2,560.40
17380,1054,161,1,379.90
17381,1222,152,1,499.90
17382,1907,159,2,679.90
17383,3081,103,2,579.90
17384,3081,209,3,249.90
17385,3156,185,2,149.90
17386,3156,165,1,889.90
17387,3702,160,1,1988.91
17388,5868,148,3,229.90
17389,5868,218,1,864.40
17390,5868,116,2,589.90
17391,6874,120,3,369.90
17392,7005,138,1,589.90
17393,7005,188,2,1124.91
17394,7089,110,2,1389.90
17395,7309,147,1,2419.90
17396,7459,160,2,2339.90
17397,7459,183,4,599.90
17398,8439,189,1,6887.40
17399,8439,103,1,521.91
17400,8439,107,2,4279.90
17401,9169,164,1,439.90
17402,9169,146,1,275.40
17403,10423,160,1,2339.90
17404,10423,207,1,669.90
17405,10423,191,3,2541.41
17406,10667,140,1,709.90
17407,10667,132,1,229.90
17408,11188,177,1,522.40
17409,12225,141,2,509.91
17410,12225,169,1,549.90
17411,12225,184,2,541.40
17412,1654,105,1,740.90
17413,1922,175,2,2009.90
17414,2784,216,1,1099.90
17415,5739,164,1,439.90
17416,5739,142,3,979.90
17417,5840,106,1,1329.90
17418,6942,213,1,389.90
17419,9361,135,1,1249.90
17420,9361,148,2,206.91
17421,9361,207,1,636.40
17422,11240,142,1,979.90
17423,12509,168,2,1039.90
17424,12729,155,2,360.90
17425,1203,198,2,689.90
17426,1477,208,2,359.90
17427,1477,164,1,439.90
17428,2271,220,1,1799.90
17429,5067,105,1,779.90
17430,5067,107,1,3637.91
17431,5557,161,1,379.90
17432,5850,161,1,360.90
17433,7933,115,1,619.90
17434,7933,129,1,1234.90
17435,8262,220,1,1709.90
17436,8998,220,2,1529.91
17437,8998,139,1,3879.90
17438,9207,177,2,549.90
17439,9207,155,1,379.90
17440,9207,128,1,669.90
17441,9854,131,3,119.90
17442,9854,151,1,819.90
17443,10243,207,1,602.91
17444,10481,136,2,1349.90
17445,11689,170,1,6219.90
17446,11689,157,3,1099.90
17447,11689,206,2,349.90
17448,11739,153,1,1049.90
17449,11739,110,1,1320.40
17450,11952,205,3,209.90
17451,12304,202,1,3559.90
17452,12304,116,2,501.41
17453,12304,172,1,429.90
17454,12678,156,2,679.90
17455,1074,152,2,449.91
17456,1074,102,2,332.40
17457,3312,125,1,541.40
17458,3613,220,2,1799.90
17459,3613,158,1,5633.40
17460,3822,201,1,203.91
17461,4195,137,2,4229.90
17462,4423,106,1,1263.40
17463,5306,197,1,589.90
17464,5306,177,3,549.90
17465,5306,132,2,229.90
17466,6024,182,3,529.90
17467,6491,127,2,3219.90
17468,6491,109,2,413.91
17469,6491,105,1,779.90
17470,7265,109,1,459.90
17471,7607,130,1,1229.90
17472,7607,197,1,530.91
17473,8212,108,1,2199.90
17474,8401,179,1,8059.90
17475,8401,112,2,2213.41
17476,8401,106,2,1130.41
17477,8401,107,1,4065.90
17478,9324,182,1,529.90
17479,9324,131,1,107.91
17480,9324,152,1,499.90
17481,9374,172,1,429.90
17482,9374,157,3,989.91
17483,9374,214,1,209.90
17484,9374,138,2,589.90
17485,9824,113,1,2137.41
17486,12212,177,2,549.90
17487,12562,116,1,589.90
17488,1069,126,2,479.90
17489,1069,174,1,98.91
17490,1069,115,3,619.90
17491,1893,105,1,779.90
17492,2081,196,1,1448.91
17493,3718,196,3,1609.90
17494,3727,186,1,386.91
17495,3727,121,2,489.90
17496,3727,107,1,4065.90
17497,3920,179,1,7656.90
17498,4142,116,1,589.90
17499,4142,189,1,7249.90
17500,4142,141,1,599.90
17501,4217,109,1,459.90
17502,5093,144,1,132.91
17503,5093,156,1,679.90
17504,5625,134,2,6139.90
17505,7103,163,1,3009.90
17506,7103,154,1,702.90
17507,7103,159,2,679.90
17508,7820,117,2,7489.90
17509,7820,148,2,218.41
17510,7820,192,2,1729.90
17511,8336,213,3,370.40
17512,8336,137,1,4229.90
17513,12706,110,2,1389.90
17514,12884,170,2,6219.90
17515,1157,175,1,1808.91
17516,2361,149,1,620.91
17517,3020,201,3,215.91
17518,3123,118,1,598.40
17519,3123,138,1,589.90
17520,3123,127,1,3219.90
17521,3880,185,1,149.90
17522,3880,151,1,819.90
17523,4456,161,1,360.90
17524,4456,140,1,709.90
17525,4954,114,2,386.91
17526,5618,116,1,560.40
17527,5934,105,1,779.90
17528,9255,173,2,864.40
17529,10921,142,3,930.90
17530,10921,134,1,6139.90
17531,11861,195,2,119.90
17532,11861,177,4,549.90
17533,12380,151,1,819.90
17534,12606,181,1,195.41
17535,12606,155,1,379.90
17536,1158,197,2,589.90
17537,1158,152,1,449.91
17538,1585,124,1,269.90
17539,1585,106,2,1130.41
17540,1585,161,1,379.90
17541,2843,119,3,499.90
17542,3239,216,1,1099.90
17543,3239,161,2,379.90
17544,3239,123,1,339.90
17545,4053,152,1,499.90
17546,4053,193,1,1849.90
17547,5046,139,1,3879.90
17548,5299,111,1,566.91
17549,6002,206,1,349.90
17550,6002,198,4,689.90
17551,6002,187,1,493.90
17552,6289,219,3,619.90
17553,6289,172,1,408.40
17554,6587,188,1,1249.90
17555,7223,140,1,674.40
17556,7722,147,3,2419.90
17557,7722,203,2,1277.91
17558,8111,108,1,2199.90
17559,8202,155,2,341.91
17560,8202,137,1,4229.90
17561,8202,152,1,449.91
17562,8202,209,3,224.91
17563,8445,204,2,7865.90
17564,9935,198,1,689.90
17565,11117,127,2,3219.90
17566,11170,112,1,2213.41
17567,11170,137,1,3806.91
17568,12043,158,1,5929.90
17569,12832,134,1,6139.90
17570,4383,216,1,1099.90
17571,4383,157,2,1099.90
17572,4383,149,2,689.90
17573,5238,136,2,1282.40
17574,5238,163,1,2859.40
17575,5286,160,1,2339.90
17576,5286,174,1,109.90
17577,6073,198,1,689.90
17578,6132,202,1,3559.90
17579,6528,191,2,2690.91
17580,7321,134,1,6139.90
17581,7986,164,1,439.90
17582,7986,195,1,119.90
17583,7986,115,1,619.90
17584,9389,153,1,1049.90
17585,9389,145,4,659.90
17586,9389,180,4,389.90
17587,9389,170,1,6219.90
17588,9858,108,2,2089.91
17589,9858,214,1,209.90
17590,9858,201,2,239.90
17591,10441,179,1,8059.90
17592,10976,132,1,229.90
17593,10976,199,3,849.90
17594,10976,184,2,569.90
17595,10976,205,1,209.90
17596,10976,195,2,119.90
17597,11006,212,1,962.91
17598,1694,154,2,665.91
17599,1694,112,1,2213.41
17600,1694,165,1,889.90
17601,2889,185,2,149.90
17602,3234,200,1,1499.90
17603,4426,123,1,339.90
17604,4426,120,2,369.90
17605,4546,116,2,589.90
17606,4546,192,2,1729.90
17607,4693,204,1,7865.90
17608,4693,200,1,1499.90
17609,5410,187,1,519.90
17610,7949,219,1,619.90
17611,9322,112,1,2329.90
17612,9322,214,1,199.41
17613,9352,202,1,3203.91
17614,9416,113,2,2137.41
17615,11458,146,2,289.90
17616,11458,142,1,930.90
17617,2321,106,1,1329.90
17618,2321,189,1,7249.90
17619,2663,182,4,529.90
17620,2878,127,1,3219.90
17621,3356,176,1,1997.91
17622,3356,104,1,512.90
17623,3356,177,2,522.40
17624,3356,147,3,2419.90
17625,3495,146,1,289.90
17626,3495,178,1,1727.91
17627,3495,143,2,389.90
17628,4204,160,1,1988.91
17629,4204,121,1,489.90
17630,4204,116,1,589.90
17631,4232,220,2,1799.90
17632,4232,137,2,4229.90
17633,4476,219,3,619.90
17634,5424,199,3,807.40
17635,5493,109,1,459.90
17636,7898,122,2,269.90
17637,7898,157,1,1099.90
17638,9380,109,2,459.90
17639,9380,174,1,109.90
17640,10071,112,1,2329.90
17641,10071,129,2,1299.90
17642,10071,105,2,662.91
17643,10071,156,2,577.91
17644,10476,186,2,408.40
17645,10476,130,1,1168.40
17646,10981,148,4,229.90
17647,11591,108,1,2199.90
17648,11591,122,1,269.90
17649,11686,145,1,626.90
17650,11858,114,1,386.91
17651,11858,167,1,439.90
17652,12857,157,1,1044.90
17653,12857,143,1,350.91
17654,12857,101,2,1472.40
17655,1286,150,1,259.90
17656,1286,210,3,503.91
17657,1418,147,1,2298.91
17658,1418,105,1,779.90
17659,3926,188,1,1249.90
17660,3926,190,1,188.91
17661,4659,136,1,1349.90
17662,4659,120,1,369.90
17663,4698,103,2,550.90
17664,5311,183,1,599.90
17665,5417,113,1,2137.41
17666,6421,213,2,389.90
17667,6421,193,2,1849.90
17668,7007,143,2,389.90
17669,7821,193,1,1849.90
17670,8076,169,1,522.40
17671,8466,200,2,1274.91
17672,9441,196,1,1529.40
17673,10234,148,2,218.41
17674,10324,178,1,1727.91
17675,10324,201,2,239.90
17676,11690,126,1,479.90
17677,11690,181,1,218.41
17678,11690,145,3,659.90
17679,11690,182,3,476.91
17680,11690,108,1,2199.90
17681,12772,157,2,989.91
17682,1079,139,1,3491.91
17683,1079,117,1,7489.90
17684,1113,135,1,1249.90
17685,1208,126,1,479.90
17686,1223,150,1,233.91
17687,1223,194,1,679.90
17688,1353,114,4,408.40
17689,2192,150,1,259.90
17690,2192,211,1,1489.90
17691,2192,131,1,119.90
17692,3303,203,3,1419.90
17693,3303,174,1,109.90
17694,3303,202,1,3559.90
17695,3422,155,1,379.90
17696,3422,103,1,550.90
17697,3422,210,1,503.91
17698,3711,184,3,569.90
17699,3750,122,2,269.90
17700,3750,170,2,5597.91
17701,3750,157,2,1044.90
17702,3750,142,3,930.90
17703,4595,120,1,332.91
17704,4595,199,1,849.90
17705,4595,183,4,599.90
17706,4595,105,2,779.90
17707,5348,180,1,389.90
17708,5982,177,1,549.90
17709,6187,131,2,119.90
17710,6242,185,1,142.41
17711,7899,168,3,1039.90
17712,8360,196,1,1609.90
17713,8360,146,1,289.90
17714,10280,217,1,962.91
17715,10280,153,1,1049.90
17716,10280,214,2,199.41
17717,10280,111,1,598.40
17718,12169,192,1,1729.90
17719,12169,204,2,7865.90
17720,5064,212,2,1069.90
17721,5064,220,1,1799.90
17722,6502,153,1,997.41
17723,6926,135,1,1187.40
17724,7360,181,1,229.90
17725,7360,175,1,2009.90
17726,7987,103,1,579.90
17727,11182,151,1,819.90
17728,11182,178,2,1727.91
17729,12112,179,1,7253.91
17730,2005,145,4,659.90
17731,2005,102,1,332.40
17732,2234,217,1,1069.90
17733,2234,150,1,259.90
17734,2992,145,1,659.90
17735,2992,206,3,349.90
17736,2992,159,1,679.90
17737,3617,146,1,289.90
17738,6127,216,1,1099.90
17739,6127,108,1,2199.90
17740,6751,188,2,1249.90
17741,6751,137,1,4229.90
17742,6751,213,1,389.90
17743,6751,131,2,107.91
17744,7000,199,1,849.90
17745,7000,135,3,1187.40
17746,7000,151,1,778.90
17747,7246,103,1,579.90
17748,7246,119,2,499.90
17749,7676,161,2,379.90
17750,7676,146,1,275.40
17751,7831,131,1,119.90
17752,8158,124,1,256.40
17753,8732,190,1,209.90
17754,10473,188,1,1187.40
17755,10473,215,3,1348.90
17756,10473,146,1,289.90
17757,11726,144,1,139.90
17758,11726,103,2,579.90
17759,1777,177,4,549.90
17760,1777,162,2,3229.90
17761,2248,186,1,429.90
17762,2248,118,1,629.90
17763,2248,191,1,2989.90
17764,2716,109,2,413.91
17765,2716,130,1,1106.91
17766,3605,219,4,619.90
17767,5383,203,1,1419.90
17768,5468,147,2,2298.91
17769,7083,165,2,889.90
17770,7083,212,2,1069.90
17771,8421,210,3,531.90
17772,8421,133,2,721.90
17773,8798,198,2,586.41
17774,8798,164,2,439.90
17775,8798,141,1,539.91
17776,8798,220,1,1799.90
17777,8798,160,1,2339.90
17778,9558,150,2,259.90
17779,9558,182,3,503.40
17780,9558,141,3,599.90
17781,9574,181,1,206.91
17782,9793,103,2,521.91
17783,9793,174,1,109.90
17784,10987,210,1,559.90
17785,12679,164,1,439.90
17786,12679,153,1,1049.90
17787,1698,218,1,909.90
17788,1934,111,1,535.41
17789,1934,206,1,332.40
17790,1934,192,1,1729.90
17791,2336,202,1,3559.90
17792,2721,202,2,3559.90
17793,3715,214,2,199.41
17794,3915,216,2,1099.90
17795,4117,181,1,206.91
17796,4117,160,1,2222.91
17797,6332,174,1,109.90
17798,6332,184,4,569.90
17799,6332,101,1,1549.90
17800,6985,182,3,529.90
17801,6985,170,1,5597.91
17802,6985,127,2,3058.90
17803,6985,220,2,1709.90
17804,9019,118,1,598.40
17805,10355,150,2,246.90
17806,10355,212,1,1069.90
17807,10355,146,2,289.90
17808,11502,168,2,1039.90
17809,11502,144,1,139.90
17810,11502,212,2,962.91
17811,11502,125,1,541.40
17812,12034,115,2,619.90
17813,12034,178,1,1727.91
17814,12034,154,1,702.90
17815,12487,122,1,256.40
17816,12487,125,2,569.90
17817,12487,143,4,389.90
17818,2115,104,3,539.90
17819,2115,151,1,819.90
17820,2482,130,1,1106.91
17821,2505,205,4,209.90
17822,2858,129,1,1234.90
17823,2858,220,2,1709.90
17824,5267,129,2,1299.90
17825,5267,156,3,679.90
17826,6285,123,2,339.90
17827,6285,186,2,429.90
17828,6583,135,1,1062.41
17829,7109,218,2,909.90
17830,7109,127,1,3219.90
17831,8021,184,2,484.41
17832,8021,155,3,341.91
17833,8396,201,1,227.91
17834,9674,191,2,2840.40
17835,9674,125,3,569.90
17836,9975,140,1,674.40
17837,9975,200,1,1349.91
17838,9975,209,1,237.41
17839,10538,219,2,619.90
17840,10538,204,1,7865.90
17841,10538,196,1,1609.90
17842,10538,128,1,636.40
17843,10538,169,1,549.90
17844,10777,122,1,256.40
17845,10929,134,1,6139.90
17846,10929,199,3,849.90
17847,11398,211,1,1489.90
17848,12059,200,2,1499.90
17849,12930,123,1,339.90
17850,1062,214,1,199.41
17851,1569,182,1,529.90
17852,1569,205,2,209.90
17853,4324,166,2,1359.90
17854,5161,173,1,909.90
17855,6420,121,3,489.90
17856,6420,196,1,1609.90
17857,7002,117,1,7489.90
17858,7300,181,1,229.90
17859,7300,180,1,389.90
17860,7300,122,2,269.90
17861,7773,147,2,2419.90
17862,7773,144,2,139.90
17863,8514,206,2,349.90
17864,8514,216,1,1099.90
17865,8563,209,1,237.41
17866,8563,101,1,1472.40
17867,8563,110,1,1320.40
17868,8982,214,1,209.90
17869,8982,159,3,611.91
17870,8982,169,2,549.90
17871,10035,127,1,3219.90
17872,10035,134,1,6139.90
17873,10161,132,1,229.90
17874,10161,119,1,499.90
17875,10161,174,1,98.91
17876,10914,159,2,679.90
17877,10914,145,1,659.90
17878,12697,122,1,269.90
17879,1238,216,2,934.92
17880,1358,179,1,7656.90
17881,1375,156,1,679.90
17882,1904,162,1,3068.40
17883,1904,214,2,209.90
17884,4950,155,2,360.90
17885,6030,140,1,709.90
17886,6030,207,2,636.40
17887,6030,133,2,683.91
17888,6030,186,1,408.40
17889,6030,137,1,4229.90
17890,7461,155,4,379.90
17891,7461,215,1,1419.90
17892,7461,140,1,709.90
17893,7665,151,1,696.91
17894,7665,206,1,349.90
17895,7665,213,2,389.90
17896,8328,175,1,1808.91
17897,8328,120,2,332.91
17898,8328,201,2,227.91
17899,8406,165,2,889.90
17900,8406,194,2,645.90
17901,8406,175,2,2009.90
17902,8406,193,1,1849.90
17903,8917,217,2,962.91
17904,9474,212,1,1016.41
17905,11851,154,1,739.90
17906,11917,181,1,229.90
17907,1351,104,2,512.90
17908,1914,101,1,1394.91
17909,1914,135,1,1249.90
17910,1914,168,1,1039.90
17911,1914,219,2,557.91
17912,1921,139,2,3879.90
17913,1921,173,1,909.90
17914,1921,115,3,619.90
17915,2218,156,1,679.90
17916,2218,190,1,209.90
17917,2499,206,2,349.90
17918,2499,193,2,1664.91
17919,3566,193,2,1849.90
17920,3566,166,1,1359.90
17921,4039,148,2,229.90
17922,4039,171,3,503.40
17923,4039,168,2,1039.90
17924,4058,206,3,314.91
17925,4058,153,2,997.41
17926,4467,153,3,997.41
17927,4467,171,2,529.90
17928,6344,194,1,679.90
17929,7166,194,1,577.91
17930,7166,165,1,889.90
17931,7850,121,1,465.40
17932,7850,146,1,289.90
17933,7850,109,1,459.90
17934,8031,131,1,119.90
17935,8631,134,1,6139.90
17936,8631,194,2,679.90
17937,8631,115,2,619.90
17938,8631,117,1,7489.90
17939,9163,124,1,242.91
17940,9916,128,1,669.90
17941,9972,136,1,1282.40
17942,10232,106,2,1329.90
17943,10232,125,1,541.40
17944,11371,174,1,109.90
17945,11466,160,1,2339.90
17946,11727,143,2,389.90
17947,11806,213,1,389.90
17948,11806,187,1,519.90
17949,11806,141,4,569.90
17950,11848,111,2,629.90
17951,11848,126,1,479.90
17952,3161,168,3,1039.90
17953,3400,108,1,2199.90
17954,3400,214,2,209.90
17955,3658,188,2,1187.40
17956,3663,120,1,314.41
17957,5011,156,3,679.90
17958,5011,203,1,1277.91
17959,5323,181,2,229.90
17960,5323,171,2,529.90
17961,5323,164,2,417.90
17962,5323,135,2,1249.90
17963,6619,184,1,569.90
17964,7320,208,1,305.91
17965,7320,168,3,987.91
17966,7320,138,1,530.91
17967,7466,104,3,512.90
17968,7466,123,2,339.90
17969,7847,168,1,1039.90
17970,7847,210,3,503.91
17971,7847,189,1,7249.90
17972,8811,118,1,629.90
17973,9921,164,1,439.90
17974,10561,212,2,1069.90
17975,10694,162,1,3229.90
17976,10831,165,2,889.90
17977,10831,183,1,599.90
17978,10831,217,2,962.91
17979,10831,147,3,2419.90
17980,11021,165,1,889.90
17981,11514,146,4,289.90
17982,11574,162,1,3229.90
17983,11891,117,2,7115.40
17984,11891,150,1,259.90
17985,11920,203,3,1419.90
17986,12233,144,1,139.90
17987,12800,121,1,489.90
17988,12800,162,1,3229.90
17989,1180,207,2,636.40
17990,1265,119,1,499.90
17991,1265,195,1,119.90
17992,2390,159,1,679.90
17993,2927,115,4,619.90
17994,3149,164,1,439.90
17995,3149,180,2,350.91
17996,4857,171,1,529.90
17997,6076,184,3,541.40
17998,6076,197,1,589.90
17999,6600,158,1,5929.90
18000,6831,212,1,1069.90
18001,7024,144,2,125.91
18002,7420,116,1,589.90
18003,7420,136,1,1349.90
18004,8634,113,1,2249.90
18005,8634,162,1,3229.90
18006,8634,173,1,909.90
18007,9536,211,1,1489.90
18008,9536,103,1,579.90
18009,10002,115,3,588.90
18010,10230,195,1,119.90
18011,10784,201,2,239.90
18012,11480,219,2,588.90
18013,12954,204,1,8279.90
18014,1049,154,1,739.90
18015,1049,215,1,1419.90
18016,1049,103,2,521.91
18017,1591,104,3,539.90
18018,1591,129,2,1299.90
18019,5107,177,2,549.90
18020,5141,199,1,722.41
18021,5679,202,2,3559.90
18022,5813,186,1,386.91
18023,6122,161,2,360.90
18024,6122,200,1,1499.90
18025,6122,191,2,2989.90
18026,6122,146,1,275.40
18027,6122,173,3,864.40
18028,6124,144,2,125.91
18029,6354,190,1,209.90
18030,6519,191,3,2989.90
18031,6519,117,1,6740.91
18032,6519,205,1,209.90
18033,6519,213,1,389.90
18034,7042,170,1,5908.90
18035,7042,183,2,599.90
18036,8133,210,4,559.90
18037,8297,201,1,239.90
18038,8297,119,1,499.90
18039,8511,213,3,389.90
18040,10659,137,1,4229.90
18041,10659,150,2,259.90
18042,10659,138,2,589.90
18043,10659,197,2,501.41
18044,11028,197,2,589.90
18045,11283,169,1,494.91
18046,11870,169,3,549.90
18047,12187,101,1,1549.90
18048,12666,123,1,322.90
18049,12666,148,2,218.41
18050,2324,126,1,407.91
18051,2922,121,3,489.90
18052,2922,163,1,3009.90
18053,2926,191,2,2989.90
18054,2926,108,2,2199.90
18055,2926,162,1,2906.91
18056,3297,204,2,8279.90
18057,3297,218,2,818.91
18058,3297,210,1,559.90
18059,4003,151,1,778.90
18060,4003,163,1,3009.90
18061,4003,147,2,2298.91
18062,4240,126,2,479.90
18063,4240,177,2,549.90
18064,4240,210,3,531.90
18065,4240,144,1,125.91
18066,6737,120,1,351.40
18067,6737,137,2,4229.90
18068,6737,115,1,619.90
18069,7325,168,1,1039.90
18070,7325,205,1,209.90
18071,7325,207,1,669.90
18072,7325,182,2,529.90
18073,7325,178,2,1823.90
18074,7592,111,2,629.90
18075,7592,125,1,569.90
18076,7592,151,1,819.90
18077,7692,208,1,341.90
18078,7692,124,2,256.40
18079,7692,212,2,1069.90
18080,8030,170,1,6219.90
18081,8894,150,2,259.90
18082,9583,130,1,1229.90
18083,9997,173,2,864.40
18084,9997,116,1,589.90
18085,10717,122,1,269.90
18086,11378,203,1,1419.90
18087,11378,128,1,569.41
18088,11378,158,1,5336.91
18089,11378,160,1,2339.90
18090,11378,131,3,107.91
18091,1123,158,2,5929.90
18092,1123,160,2,2339.90
18093,1123,215,2,1419.90
18094,1123,131,2,119.90
18095,1517,217,2,1069.90
18096,1883,179,2,8059.90
18097,1883,190,1,209.90
18098,2911,182,3,476.91
18099,2911,160,2,2105.91
18100,4651,112,1,2213.41
18101,4651,198,2,655.40
18102,6629,124,1,269.90
18103,7127,189,1,6524.91
18104,7193,168,1,1039.90
18105,7228,137,1,4018.40
18106,7953,123,2,339.90
18107,7953,104,2,512.90
18108,9942,113,1,2249.90
18109,9942,199,1,849.90
18110,9942,194,2,679.90
18111,12902,202,1,3559.90
18112,12902,204,2,8279.90
18113,1543,214,2,178.41
18114,2117,171,2,529.90
18115,2331,111,2,598.40
18116,2546,153,1,1049.90
18117,2546,162,1,2745.41
18118,2546,156,3,645.90
18119,2546,205,2,199.41
18120,2546,175,1,1708.41
18121,3683,179,1,7656.90
18122,4594,164,1,417.90
18123,4594,166,1,1291.90
18124,4633,159,1,679.90
18125,4633,198,1,689.90
18126,4642,191,2,2989.90
18127,6139,164,1,439.90
18128,6139,143,1,389.90
18129,6675,215,2,1419.90
18130,9913,174,1,109.90
18131,10361,158,1,5929.90
18132,10621,161,1,379.90
18133,10621,195,1,119.90
18134,10937,109,2,459.90
18135,10937,186,2,429.90
18136,11617,206,2,332.40
18137,11617,204,2,8279.90
18138,11617,114,1,365.41
18139,12292,156,3,679.90
18140,12292,219,2,619.90
18141,12292,213,2,389.90
18142,12898,101,1,1549.90
18143,12898,159,2,679.90
18144,12898,173,1,864.40
18145,3245,158,2,5929.90
18146,3601,210,2,559.90
18147,3601,159,1,611.91
18148,3601,150,3,246.90
18149,3601,201,3,227.91
18150,3601,185,1,149.90
18151,4406,112,2,1980.41
18152,4718,122,1,269.90
18153,5511,173,1,909.90
18154,5511,220,2,1619.91
18155,6061,110,1,1320.40
18156,6061,128,3,669.90
18157,6061,102,1,349.90
18158,7803,151,2,819.90
18159,7803,177,2,549.90
18160,7803,156,1,679.90
18161,7803,113,1,2249.90
18162,8077,142,3,930.90
18163,8077,159,1,645.90
18164,8310,101,2,1549.90
18165,8310,142,3,881.91
18166,8310,135,1,1249.90
18167,8826,155,1,360.90
18168,8826,197,1,589.90
18169,9317,182,2,529.90
18170,9578,204,1,7865.90
18171,9578,132,1,229.90
18172,10722,187,1,519.90
18173,10859,203,1,1419.90
18174,10859,139,1,3879.90
18175,11025,169,2,549.90
18176,11415,219,3,619.90
18177,11415,218,1,864.40
18178,11415,186,1,429.90
18179,11522,105,1,701.91
18180,11522,134,2,6139.90
18181,11522,168,2,1039.90
18182,11522,104,1,539.90
18183,11522,148,1,229.90
18184,11624,142,2,979.90
18185,11624,159,1,679.90
18186,11624,106,1,1329.90
18187,12202,197,2,589.90
18188,2238,199,2,849.90
18189,2418,103,2,550.90
18190,2418,188,1,1187.40
18191,2418,187,1,519.90
18192,2972,122,1,242.91
18193,2972,201,3,239.90
18194,3095,139,2,3879.90
18195,3095,182,3,503.40
18196,3095,188,2,1124.91
18197,5588,185,1,142.41
18198,5588,216,2,1099.90
18199,5588,186,1,429.90
18200,5803,131,1,119.90
18201,5803,139,1,3297.91
18202,5935,183,3,569.90
18203,6487,123,1,339.90
18204,6487,206,1,349.90
18205,7141,209,3,249.90
18206,7141,180,4,331.41
18207,7141,145,3,659.90
18208,7141,122,1,269.90
18209,7478,219,3,619.90
18210,8248,211,1,1489.90
18211,9164,175,1,2009.90
18212,9164,102,1,297.41
18213,10117,206,1,349.90
18214,10117,161,2,341.91
18215,10117,124,2,269.90
18216,10117,107,2,4279.90
18217,10674,174,2,109.90
18218,11954,124,2,229.41
18219,12434,129,1,1299.90
18220,12434,201,2,239.90
18221,1029,123,2,339.90
18222,1029,205,4,209.90
18223,1029,171,2,476.91
18224,1029,187,1,441.91
18225,3172,176,1,2219.90
18226,3204,183,3,599.90
18227,3204,178,2,1919.90
18228,3516,129,2,1299.90
18229,4392,175,2,2009.90
18230,4917,209,4,224.91
18231,5335,204,1,8279.90
18232,5335,180,3,389.90
18233,5335,123,2,305.91
18234,5335,158,2,5929.90
18235,5754,203,2,1419.90
18236,5754,152,2,499.90
18237,6731,130,2,1229.90
18238,6731,191,1,2840.40
18239,7236,121,1,465.40
18240,7236,110,2,1389.90
18241,7884,161,1,379.90
18242,7884,130,1,1229.90
18243,10032,109,1,459.90
18244,10032,139,2,3879.90
18245,10032,165,1,889.90
18246,10105,205,2,199.41
18247,10105,198,4,655.40
18248,10574,218,2,909.90
18249,10747,124,1,269.90
18250,10747,129,1,1234.90
18251,10747,145,2,659.90
18252,1577,153,1,1049.90
18253,2123,122,2,269.90
18254,4677,111,1,535.41
18255,5597,160,1,2105.91
18256,6245,149,1,689.90
18257,6245,118,3,629.90
18258,6245,157,2,1099.90
18259,7258,158,1,5929.90
18260,7258,130,2,1168.40
18261,7258,142,4,979.90
18262,7258,206,2,314.91
18263,7258,204,2,8279.90
18264,7327,117,1,7489.90
18265,7327,158,1,5929.90
18266,7327,159,1,679.90
18267,7802,169,3,549.90
18268,8929,194,1,679.90
18269,9072,177,1,549.90
18270,10330,163,2,2859.40
18271,10330,173,2,909.90
18272,10330,152,1,474.90
18273,11384,134,1,6139.90
18274,11384,211,1,1489.90
18275,12145,152,2,499.90
18276,12332,117,1,7489.90
18277,12332,159,3,679.90
18278,1355,173,2,909.90
18279,1355,214,1,209.90
18280,1441,220,2,1799.90
18281,2142,110,1,1389.90
18282,2432,124,2,269.90
18283,3849,167,1,439.90
18284,3849,117,1,7489.90
18285,4816,175,1,2009.90
18286,4945,178,2,1919.90
18287,4945,123,2,322.90
18288,4945,106,2,1329.90
18289,4945,212,1,1016.41
18290,5027,139,1,3879.90
18291,5027,105,1,701.91
18292,6264,143,1,389.90
18293,6668,151,1,819.90
18294,6728,137,2,4229.90
18295,6728,206,2,349.90
18296,8586,101,2,1549.90
18297,12411,127,2,2897.91
18298,12411,160,2,2339.90
18299,12635,172,2,429.90
18300,1655,201,1,239.90
18301,1905,153,1,944.91
18302,1905,191,3,2989.90
18303,2984,156,2,679.90
18304,2984,175,1,2009.90
18305,2984,107,2,3637.91
18306,3961,181,2,229.90
18307,5236,140,1,709.90
18308,5353,165,1,845.40
18309,5353,129,1,1299.90
18310,6453,125,1,541.40
18311,6469,132,1,195.41
18312,6469,190,1,199.41
18313,7499,180,1,389.90
18314,7590,113,1,2249.90
18315,7590,218,1,909.90
18316,7590,208,2,341.90
18317,7757,172,1,429.90
18318,7757,128,1,669.90
18319,8462,166,2,1359.90
18320,8487,145,3,659.90
18321,8487,118,2,629.90
18322,9504,194,1,679.90
18323,9504,123,2,339.90
18324,9727,142,1,979.90
18325,10945,103,1,579.90
18326,10945,102,1,349.90
18327,10945,207,1,569.41
