order_id,customer_id,order_date,status,payment_method
2229,430,2025-09-12,completed,credit_card
2871,663,2025-09-12,completed,debit_card
3765,830,2025-09-12,completed,boleto
3831,323,2025-09-12,completed,credit_card
4208,1049,2025-09-12,completed,credit_card
4410,1010,2025-09-12,completed,pix
5639,856,2025-09-12,completed,debit_card
6504,1145,2025-09-12,completed,pix
7806,947,2025-09-12,completed,credit_card
9356,757,2025-09-12,completed,credit_card
10322,373,2025-09-12,completed,credit_card
11580,1188,2025-09-12,completed,pix
12100,264,2025-09-12,completed,credit_card
12783,388,2025-09-12,completed,boleto
2067,603,2025-09-13,completed,credit_card
2267,346,2025-09-13,completed,pix
2785,1075,2025-09-13,completed,debit_card
3275,784,2025-09-13,completed,credit_card
4088,303,2025-09-13,completed,credit_card
4287,15,2025-09-13,completed,boleto
5329,848,2025-09-13,completed,boleto
6483,891,2025-09-13,cancelled,pix
7125,979,2025-09-13,completed,boleto
7129,935,2025-09-13,completed,debit_card
7451,790,2025-09-13,completed,boleto
8424,935,2025-09-13,completed,debit_card
8573,824,2025-09-13,returned,debit_card
9267,641,2025-09-13,completed,pix
9300,948,2025-09-13,completed,credit_card
9567,659,2025-09-13,completed,debit_card
9903,685,2025-09-13,completed,credit_card
9990,1197,2025-09-13,completed,debit_card
11773,876,2025-09-13,completed,boleto
12239,90,2025-09-13,completed,pix
12657,857,2025-09-13,completed,pix
12718,955,2025-09-13,completed,debit_card
12790,49,2025-09-13,completed,pix
1283,488,2025-09-14,cancelled,pix
2548,154,2025-09-14,returned,debit_card
4930,530,2025-09-14,completed,boleto
5109,620,2025-09-14,completed,credit_card
5796,196,2025-09-14,completed,boleto
5949,990,2025-09-14,completed,boleto
6710,821,2025-09-14,completed,boleto
7476,844,2025-09-14,completed,debit_card
7600,249,2025-09-14,completed,debit_card
8298,1185,2025-09-14,completed,credit_card
9117,1185,2025-09-14,completed,pix
9365,1151,2025-09-14,completed,pix
9690,133,2025-09-14,completed,credit_card
12386,259,2025-09-14,completed,credit_card
12507,832,2025-09-14,completed,debit_card
12702,745,2025-09-14,completed,boleto
12781,492,2025-09-14,cancelled,boleto
1039,788,2025-09-15,completed,debit_card
1186,1118,2025-09-15,completed,pix
1300,532,2025-09-15,completed,boleto
2749,689,2025-09-15,completed,boleto
2998,482,2025-09-15,completed,boleto
4338,298,2025-09-15,returned,debit_card
5147,484,2025-09-15,completed,pix
6876,473,2025-09-15,completed,boleto
6889,983,2025-09-15,completed,credit_card
7555,469,2025-09-15,completed,debit_card
7597,69,2025-09-15,completed,debit_card
7972,571,2025-09-15,completed,boleto
9818,1033,2025-09-15,completed,pix
9865,582,2025-09-15,completed,debit_card
10218,197,2025-09-15,completed,boleto
11199,244,2025-09-15,completed,pix
11219,5,2025-09-15,completed,debit_card
11872,289,2025-09-15,completed,pix
2764,132,2025-09-16,completed,debit_card
3068,165,2025-09-16,completed,debit_card
3327,734,2025-09-16,completed,credit_card
4060,127,2025-09-16,completed,boleto
4081,275,2025-09-16,completed,credit_card
4450,1120,2025-09-16,completed,pix
5771,920,2025-09-16,completed,credit_card
8668,1166,2025-09-16,completed,boleto
8722,578,2025-09-16,completed,pix
10200,420,2025-09-16,completed,debit_card
11091,489,2025-09-16,completed,boleto
11247,241,2025-09-16,completed,debit_card
11492,1107,2025-09-16,completed,boleto
12291,23,2025-09-16,completed,credit_card
12324,935,2025-09-16,completed,boleto
1291,1173,2025-09-17,completed,pix
1413,559,2025-09-17,cancelled,boleto
1915,652,2025-09-17,completed,boleto
2154,730,2025-09-17,completed,boleto
4314,239,2025-09-17,completed,pix
4761,271,2025-09-17,completed,credit_card
6909,891,2025-09-17,cancelled,boleto
6927,4,2025-09-17,completed,boleto
7082,571,2025-09-17,returned,boleto
7398,446,2025-09-17,completed,boleto
7399,559,2025-09-17,completed,debit_card
7759,1163,2025-09-17,completed,credit_card
7912,279,2025-09-17,cancelled,pix
8845,233,2025-09-17,cancelled,pix
9709,355,2025-09-17,completed,boleto
9839,1172,2025-09-17,completed,boleto
10774,242,2025-09-17,completed,pix
10834,833,2025-09-17,returned,credit_card
1251,1162,2025-09-18,completed,pix
1368,828,2025-09-18,returned,pix
4150,165,2025-09-18,completed,boleto
4925,577,2025-09-18,completed,debit_card
4929,1167,2025-09-18,completed,pix
5592,275,2025-09-18,completed,credit_card
7996,754,2025-09-18,completed,credit_card
8183,463,2025-09-18,returned,credit_card
8805,779,2025-09-18,completed,boleto
8835,409,2025-09-18,completed,credit_card
11748,357,2025-09-18,completed,credit_card
1080,377,2025-09-19,completed,debit_card
1166,840,2025-09-19,completed,boleto
1390,704,2025-09-19,completed,credit_card
2050,359,2025-09-19,completed,debit_card
2162,714,2025-09-19,completed,debit_card
2624,932,2025-09-19,completed,boleto
3695,286,2025-09-19,cancelled,boleto
3830,134,2025-09-19,completed,debit_card
3927,395,2025-09-19,completed,boleto
6163,730,2025-09-19,completed,pix
6598,416,2025-09-19,completed,debit_card
6862,584,2025-09-19,completed,credit_card
6944,588,2025-09-19,completed,pix
7138,431,2025-09-19,completed,boleto
9850,915,2025-09-19,completed,debit_card
9948,429,2025-09-19,completed,boleto
10292,643,2025-09-19,returned,credit_card
11567,338,2025-09-19,completed,pix
12929,997,2025-09-19,returned,debit_card
12984,942,2025-09-19,completed,pix
1040,587,2025-09-20,completed,credit_card
1433,905,2025-09-20,completed,boleto
2839,1196,2025-09-20,completed,pix
4458,893,2025-09-20,completed,pix
5004,152,2025-09-20,completed,debit_card
6151,82,2025-09-20,completed,credit_card
6447,842,2025-09-20,completed,boleto
7381,97,2025-09-20,cancelled,pix
7923,62,2025-09-20,completed,boleto
8801,683,2025-09-20,cancelled,boleto
9613,513,2025-09-20,completed,pix
11293,288,2025-09-20,completed,pix
1017,1089,2025-09-21,completed,credit_card
1044,74,2025-09-21,completed,boleto
1660,893,2025-09-21,completed,pix
2898,1155,2025-09-21,cancelled,pix
3855,6,2025-09-21,completed,credit_card
4110,110,2025-09-21,completed,credit_card
4745,262,2025-09-21,completed,pix
5645,173,2025-09-21,completed,pix
5709,1049,2025-09-21,completed,debit_card
6302,777,2025-09-21,returned,credit_card
7148,493,2025-09-21,returned,credit_card
7232,612,2025-09-21,completed,credit_card
7556,381,2025-09-21,completed,debit_card
7640,527,2025-09-21,completed,boleto
8160,832,2025-09-21,completed,debit_card
8562,242,2025-09-21,completed,debit_card
8671,313,2025-09-21,completed,debit_card
9589,145,2025-09-21,completed,boleto
10901,900,2025-09-21,completed,debit_card
11163,312,2025-09-21,completed,pix
11537,948,2025-09-21,completed,credit_card
12446,554,2025-09-21,completed,pix
1975,674,2025-09-22,completed,pix
1994,1097,2025-09-22,completed,boleto
3744,103,2025-09-22,completed,boleto
5072,1157,2025-09-22,completed,credit_card
5456,317,2025-09-22,completed,pix
5984,696,2025-09-22,completed,pix
7171,81,2025-09-22,completed,credit_card
8232,2,2025-09-22,completed,pix
10944,641,2025-09-22,completed,credit_card
11018,888,2025-09-22,completed,credit_card
11641,317,2025-09-22,completed,credit_card
12301,532,2025-09-22,cancelled,credit_card
12698,217,2025-09-22,completed,debit_card
2305,105,2025-09-23,completed,debit_card
2884,1072,2025-09-23,completed,pix
3793,808,2025-09-23,completed,pix
3801,763,2025-09-23,completed,debit_card
5540,762,2025-09-23,cancelled,credit_card
6869,1184,2025-09-23,completed,pix
7093,870,2025-09-23,completed,boleto
7441,964,2025-09-23,completed,credit_card
7945,943,2025-09-23,completed,credit_card
8712,196,2025-09-23,completed,credit_card
9194,909,2025-09-23,cancelled,debit_card
10800,604,2025-09-23,completed,credit_card
11122,195,2025-09-23,completed,debit_card
12622,1029,2025-09-23,completed,credit_card
12711,403,2025-09-23,completed,debit_card
12755,712,2025-09-23,completed,boleto
12839,679,2025-09-23,completed,debit_card
1720,533,2025-09-24,completed,pix
1959,478,2025-09-24,completed,credit_card
2508,162,2025-09-24,completed,debit_card
2767,477,2025-09-24,completed,credit_card
3150,562,2025-09-24,completed,credit_card
3207,323,2025-09-24,completed,debit_card
4036,35,2025-09-24,completed,pix
4867,692,2025-09-24,returned,pix
5160,658,2025-09-24,completed,boleto
5356,19,2025-09-24,completed,boleto
6102,456,2025-09-24,completed,boleto
6111,110,2025-09-24,completed,pix
7027,211,2025-09-24,cancelled,credit_card
9254,507,2025-09-24,completed,pix
10625,429,2025-09-24,returned,debit_card
10954,981,2025-09-24,completed,debit_card
11910,117,2025-09-24,completed,credit_card
12582,939,2025-09-24,completed,credit_card
12715,876,2025-09-24,completed,debit_card
1456,268,2025-09-25,completed,credit_card
1790,739,2025-09-25,completed,debit_card
3318,894,2025-09-25,completed,credit_card
4804,628,2025-09-25,cancelled,credit_card
5124,971,2025-09-25,completed,boleto
5237,15,2025-09-25,completed,boleto
6599,286,2025-09-25,completed,credit_card
7683,1102,2025-09-25,completed,boleto
8041,1037,2025-09-25,completed,debit_card
8269,84,2025-09-25,completed,debit_card
8505,1195,2025-09-25,completed,boleto
9015,140,2025-09-25,completed,credit_card
9412,953,2025-09-25,completed,credit_card
10892,217,2025-09-25,completed,boleto
11312,634,2025-09-25,completed,debit_card
12634,385,2025-09-25,cancelled,pix
1163,490,2025-09-26,completed,boleto
3582,23,2025-09-26,completed,boleto
4252,860,2025-09-26,cancelled,debit_card
4664,164,2025-09-26,completed,boleto
5201,938,2025-09-26,completed,boleto
5478,455,2025-09-26,completed,pix
5576,531,2025-09-26,completed,credit_card
6229,853,2025-09-26,cancelled,boleto
7414,295,2025-09-26,completed,credit_card
8997,1165,2025-09-26,completed,credit_card
11093,968,2025-09-26,completed,pix
1070,1177,2025-09-27,completed,boleto
2648,1159,2025-09-27,completed,boleto
4080,803,2025-09-27,completed,boleto
5604,919,2025-09-27,completed,pix
7355,15,2025-09-27,completed,credit_card
8073,1180,2025-09-27,completed,debit_card
8347,908,2025-09-27,completed,debit_card
8561,379,2025-09-27,completed,credit_card
8599,622,2025-09-27,completed,boleto
9142,343,2025-09-27,completed,pix
10023,221,2025-09-27,completed,boleto
10802,781,2025-09-27,returned,boleto
10811,733,2025-09-27,completed,boleto
11073,1045,2025-09-27,completed,pix
11783,779,2025-09-27,completed,pix
12186,1103,2025-09-27,completed,pix
2751,876,2025-09-28,completed,credit_card
3453,856,2025-09-28,cancelled,pix
5090,911,2025-09-28,completed,debit_card
6223,476,2025-09-28,completed,boleto
6347,675,2025-09-28,completed,pix
6588,102,2025-09-28,completed,boleto
6840,878,2025-09-28,completed,boleto
6954,67,2025-09-28,completed,credit_card
6998,1102,2025-09-28,cancelled,boleto
8279,875,2025-09-28,completed,credit_card
9153,806,2025-09-28,completed,pix
9779,75,2025-09-28,completed,pix
10121,445,2025-09-28,completed,pix
10310,161,2025-09-28,completed,boleto
10572,1173,2025-09-28,completed,debit_card
10665,1124,2025-09-28,completed,credit_card
11187,1088,2025-09-28,completed,debit_card
11905,969,2025-09-28,cancelled,debit_card
12745,48,2025-09-28,completed,debit_card
2536,785,2025-09-29,completed,debit_card
4125,1143,2025-09-29,completed,debit_card
4558,872,2025-09-29,completed,pix
5598,201,2025-09-29,returned,pix
6053,340,2025-09-29,completed,debit_card
6764,623,2025-09-29,completed,boleto
7656,1163,2025-09-29,completed,debit_card
7935,679,2025-09-29,cancelled,debit_card
8457,1176,2025-09-29,completed,pix
8856,348,2025-09-29,completed,pix
9403,38,2025-09-29,completed,pix
10879,455,2025-09-29,completed,pix
12139,729,2025-09-29,completed,boleto
12455,506,2025-09-29,completed,boleto
12538,475,2025-09-29,completed,debit_card
12789,657,2025-09-29,completed,credit_card
12791,982,2025-09-29,completed,pix
2627,334,2025-09-30,completed,boleto
2658,235,2025-09-30,completed,credit_card
3425,409,2025-09-30,completed,pix
4461,183,2025-09-30,completed,boleto
5569,766,2025-09-30,completed,credit_card
6551,940,2025-09-30,completed,credit_card
8068,351,2025-09-30,cancelled,pix
9825,737,2025-09-30,returned,pix
10467,1095,2025-09-30,completed,pix
11223,993,2025-09-30,completed,boleto
1879,839,2025-10-01,completed,debit_card
3053,884,2025-10-01,completed,debit_card
4011,865,2025-10-01,completed,credit_card
4116,770,2025-10-01,completed,boleto
4288,773,2025-10-01,completed,credit_card
4547,678,2025-10-01,cancelled,pix
4647,1055,2025-10-01,completed,pix
5760,117,2025-10-01,completed,pix
6803,647,2025-10-01,completed,pix
8566,547,2025-10-01,completed,boleto
9032,1025,2025-10-01,completed,pix
9114,543,2025-10-01,completed,pix
9978,53,2025-10-01,cancelled,boleto
10263,1155,2025-10-01,completed,debit_card
10852,534,2025-10-01,returned,pix
11431,773,2025-10-01,completed,pix
11539,164,2025-10-01,completed,pix
12061,45,2025-10-01,completed,boleto
12160,1164,2025-10-01,completed,pix
12213,445,2025-10-01,completed,pix
12384,431,2025-10-01,completed,boleto
1304,425,2025-10-02,completed,debit_card
1649,200,2025-10-02,completed,debit_card
1953,256,2025-10-02,completed,credit_card
2426,475,2025-10-02,completed,pix
2936,1172,2025-10-02,completed,credit_card
3130,374,2025-10-02,completed,debit_card
3211,544,2025-10-02,completed,boleto
3477,975,2025-10-02,completed,pix
3538,322,2025-10-02,completed,debit_card
4040,364,2025-10-02,completed,debit_card
4352,691,2025-10-02,completed,credit_card
6221,497,2025-10-02,cancelled,boleto
6240,460,2025-10-02,completed,boleto
6634,564,2025-10-02,completed,pix
7931,1114,2025-10-02,completed,credit_card
8134,503,2025-10-02,completed,boleto
8404,426,2025-10-02,completed,credit_card
8569,762,2025-10-02,completed,debit_card
11534,1125,2025-10-02,completed,credit_card
11820,901,2025-10-02,completed,boleto
12773,327,2025-10-02,completed,credit_card
1110,1079,2025-10-03,completed,pix
1280,270,2025-10-03,completed,pix
1948,58,2025-10-03,completed,debit_card
3265,1199,2025-10-03,completed,pix
3358,892,2025-10-03,completed,debit_card
4143,61,2025-10-03,cancelled,pix
4210,938,2025-10-03,completed,credit_card
4402,139,2025-10-03,completed,credit_card
4881,755,2025-10-03,completed,credit_card
7074,848,2025-10-03,completed,boleto
8038,111,2025-10-03,completed,boleto
8995,220,2025-10-03,completed,boleto
11885,573,2025-10-03,completed,boleto
12921,489,2025-10-03,completed,debit_card
12983,66,2025-10-03,returned,credit_card
1474,617,2025-10-04,completed,boleto
1669,383,2025-10-04,completed,debit_card
2360,20,2025-10-04,completed,credit_card
3309,793,2025-10-04,completed,boleto
3565,577,2025-10-04,completed,boleto
3959,1083,2025-10-04,completed,credit_card
3990,614,2025-10-04,completed,debit_card
7056,884,2025-10-04,completed,pix
8810,1137,2025-10-04,completed,debit_card
9417,234,2025-10-04,completed,pix
10549,305,2025-10-04,completed,pix
10788,665,2025-10-04,completed,credit_card
11066,275,2025-10-04,returned,debit_card
12503,1020,2025-10-04,completed,boleto
12518,721,2025-10-04,completed,boleto
1584,194,2025-10-05,completed,pix
1632,61,2025-10-05,returned,credit_card
2507,314,2025-10-05,completed,credit_card
2657,14,2025-10-05,completed,debit_card
3281,885,2025-10-05,completed,credit_card
3406,1118,2025-10-05,completed,credit_card
3544,664,2025-10-05,completed,debit_card
3964,1158,2025-10-05,completed,boleto
4245,1050,2025-10-05,completed,credit_card
5100,911,2025-10-05,completed,boleto
5616,659,2025-10-05,completed,credit_card
6716,175,2025-10-05,completed,pix
7160,397,2025-10-05,completed,debit_card
7623,744,2025-10-05,returned,boleto
7669,1145,2025-10-05,completed,pix
8478,1169,2025-10-05,returned,credit_card
8507,489,2025-10-05,completed,boleto
8744,678,2025-10-05,cancelled,credit_card
10214,650,2025-10-05,cancelled,debit_card
10411,290,2025-10-05,completed,debit_card
10732,894,2025-10-05,completed,pix
11379,38,2025-10-05,completed,debit_card
12234,604,2025-10-05,completed,boleto
12544,688,2025-10-05,completed,boleto
1006,1173,2025-10-06,completed,pix
1832,311,2025-10-06,completed,debit_card
2237,395,2025-10-06,completed,boleto
2325,894,2025-10-06,completed,credit_card
3690,556,2025-10-06,completed,boleto
4151,659,2025-10-06,completed,credit_card
4831,313,2025-10-06,completed,debit_card
5193,537,2025-10-06,completed,boleto
5838,1142,2025-10-06,completed,boleto
6921,511,2025-10-06,completed,boleto
7642,1111,2025-10-06,completed,debit_card
8218,406,2025-10-06,completed,debit_card
10184,374,2025-10-06,cancelled,credit_card
10345,1079,2025-10-06,completed,credit_card
11560,892,2025-10-06,completed,debit_card
11859,317,2025-10-06,completed,credit_card
12003,1184,2025-10-06,completed,boleto
12848,57,2025-10-06,completed,pix
1087,647,2025-10-07,completed,debit_card
1709,279,2025-10-07,completed,credit_card
3922,964,2025-10-07,completed,pix
4093,692,2025-10-07,completed,pix
4425,532,2025-10-07,completed,credit_card
5746,914,2025-10-07,completed,credit_card
5903,1123,2025-10-07,completed,debit_card
5964,77,2025-10-07,completed,debit_card
8255,188,2025-10-07,cancelled,debit_card
9775,178,2025-10-07,completed,credit_card
10484,465,2025-10-07,cancelled,boleto
10919,243,2025-10-07,completed,boleto
11261,1038,2025-10-07,completed,debit_card
12069,345,2025-10-07,completed,credit_card
12177,636,2025-10-07,completed,pix
12389,60,2025-10-07,returned,boleto
12623,853,2025-10-07,cancelled,credit_card
12854,200,2025-10-07,completed,pix
1099,829,2025-10-08,completed,credit_card
1703,833,2025-10-08,completed,credit_card
2127,58,2025-10-08,completed,pix
2504,803,2025-10-08,completed,boleto
2865,507,2025-10-08,completed,credit_card
2964,350,2025-10-08,completed,credit_card
3049,708,2025-10-08,completed,credit_card
3803,1079,2025-10-08,completed,pix
4050,727,2025-10-08,completed,boleto
4605,1145,2025-10-08,completed,pix
5069,368,2025-10-08,completed,boleto
5385,709,2025-10-08,returned,credit_card
7047,819,2025-10-08,returned,credit_card
8525,422,2025-10-08,completed,pix
8697,1171,2025-10-08,completed,boleto
10385,1036,2025-10-08,completed,debit_card
11001,411,2025-10-08,completed,credit_card
12125,1022,2025-10-08,completed,pix
12574,957,2025-10-08,completed,pix
1492,553,2025-10-09,completed,pix
2796,406,2025-10-09,cancelled,pix
3229,406,2025-10-09,completed,pix
3501,749,2025-10-09,completed,credit_card
3521,469,2025-10-09,completed,pix
6296,280,2025-10-09,completed,debit_card
6687,84,2025-10-09,completed,credit_card
6808,642,2025-10-09,completed,debit_card
7512,9,2025-10-09,completed,pix
8155,497,2025-10-09,completed,pix
8206,1054,2025-10-09,completed,pix
9084,960,2025-10-09,completed,credit_card
9275,435,2025-10-09,completed,boleto
9623,609,2025-10-09,returned,boleto
9835,429,2025-10-09,completed,boleto
10465,583,2025-10-09,completed,debit_card
11333,747,2025-10-09,completed,credit_card
11706,532,2025-10-09,completed,boleto
12350,616,2025-10-09,completed,boleto
12504,101,2025-10-09,completed,credit_card
2160,94,2025-10-10,completed,boleto
2487,1191,2025-10-10,completed,credit_card
2925,293,2025-10-10,completed,debit_card
4276,1138,2025-10-10,completed,pix
4681,696,2025-10-10,cancelled,credit_card
6566,581,2025-10-10,completed,pix
6633,1039,2025-10-10,completed,debit_card
7107,69,2025-10-10,cancelled,boleto
8419,604,2025-10-10,completed,boleto
8867,693,2025-10-10,completed,debit_card
8948,230,2025-10-10,completed,pix
9789,917,2025-10-10,completed,credit_card
10103,572,2025-10-10,completed,pix
10296,1131,2025-10-10,completed,pix
10822,171,2025-10-10,completed,credit_card
11229,859,2025-10-10,cancelled,boleto
11986,291,2025-10-10,cancelled,pix
12151,449,2025-10-10,completed,pix
12354,48,2025-10-10,completed,boleto
2472,1185,2025-10-11,completed,credit_card
2510,734,2025-10-11,completed,pix
3121,980,2025-10-11,completed,credit_card
3559,40,2025-10-11,completed,boleto
4673,760,2025-10-11,completed,pix
4863,599,2025-10-11,completed,boleto
5251,686,2025-10-11,cancelled,boleto
5285,296,2025-10-11,cancelled,boleto
5971,827,2025-10-11,completed,boleto
7397,545,2025-10-11,completed,pix
9261,345,2025-10-11,completed,pix
9743,1128,2025-10-11,completed,credit_card
10076,217,2025-10-11,completed,pix
11493,119,2025-10-11,completed,pix
11953,138,2025-10-11,completed,debit_card
12604,797,2025-10-11,completed,debit_card
12802,746,2025-10-11,completed,boleto
1916,928,2025-10-12,completed,boleto
2072,211,2025-10-12,completed,debit_card
2258,626,2025-10-12,completed,debit_card
3043,1109,2025-10-12,completed,debit_card
4529,543,2025-10-12,completed,pix
4869,981,2025-10-12,completed,pix
5148,604,2025-10-12,completed,debit_card
7568,1063,2025-10-12,completed,boleto
7788,30,2025-10-12,completed,debit_card
8221,78,2025-10-12,completed,pix
9005,728,2025-10-12,completed,pix
9405,1179,2025-10-12,completed,credit_card
10003,593,2025-10-12,completed,pix
10113,1149,2025-10-12,returned,credit_card
10351,784,2025-10-12,completed,debit_card
10994,456,2025-10-12,completed,credit_card
11171,856,2025-10-12,cancelled,pix
11721,454,2025-10-12,cancelled,pix
12074,542,2025-10-12,completed,credit_card
12869,927,2025-10-12,completed,boleto
1582,730,2025-10-13,cancelled,credit_card
3022,229,2025-10-13,completed,boleto
3410,314,2025-10-13,completed,debit_card
3589,63,2025-10-13,completed,debit_card
5447,1073,2025-10-13,completed,boleto
5624,736,2025-10-13,completed,pix
6428,583,2025-10-13,completed,boleto
6865,666,2025-10-13,completed,credit_card
7086,979,2025-10-13,completed,boleto
7226,193,2025-10-13,completed,debit_card
7543,5,2025-10-13,completed,boleto
7845,955,2025-10-13,completed,pix
9303,104,2025-10-13,completed,debit_card
10754,952,2025-10-13,completed,debit_card
10904,241,2025-10-13,cancelled,credit_card
11079,249,2025-10-13,completed,pix
11166,857,2025-10-13,completed,credit_card
11267,51,2025-10-13,returned,pix
12140,678,2025-10-13,completed,credit_card
1404,1184,2025-10-14,completed,boleto
2571,251,2025-10-14,completed,pix
2601,590,2025-10-14,completed,credit_card
3030,866,2025-10-14,completed,debit_card
4078,541,2025-10-14,completed,boleto
4900,1171,2025-10-14,cancelled,boleto
9270,85,2025-10-14,completed,boleto
9344,18,2025-10-14,completed,pix
9704,789,2025-10-14,completed,debit_card
10502,855,2025-10-14,completed,pix
11827,262,2025-10-14,cancelled,boleto
12258,786,2025-10-14,completed,credit_card
1162,380,2025-10-15,completed,credit_card
1181,940,2025-10-15,completed,debit_card
1671,889,2025-10-15,completed,credit_card
2762,447,2025-10-15,completed,debit_card
2840,1087,2025-10-15,completed,pix
3134,375,2025-10-15,completed,pix
3772,922,2025-10-15,completed,pix
4230,273,2025-10-15,completed,boleto
5052,501,2025-10-15,completed,boleto
5213,1082,2025-10-15,completed,boleto
6319,934,2025-10-15,completed,pix
6999,244,2025-10-15,completed,debit_card
7034,781,2025-10-15,completed,debit_card
8509,49,2025-10-15,completed,boleto
9355,638,2025-10-15,completed,pix
9377,882,2025-10-15,completed,debit_card
11738,878,2025-10-15,cancelled,boleto
1174,1143,2025-10-16,completed,debit_card
2060,946,2025-10-16,completed,debit_card
2254,511,2025-10-16,returned,debit_card
3292,1019,2025-10-16,completed,pix
4272,476,2025-10-16,completed,credit_card
5208,926,2025-10-16,completed,credit_card
6164,899,2025-10-16,completed,debit_card
6630,102,2025-10-16,completed,pix
8394,670,2025-10-16,completed,credit_card
8797,744,2025-10-16,completed,credit_card
9030,535,2025-10-16,completed,pix
9891,63,2025-10-16,cancelled,debit_card
10559,878,2025-10-16,completed,boleto
10563,628,2025-10-16,completed,debit_card
11050,69,2025-10-16,completed,credit_card
11203,1104,2025-10-16,completed,credit_card
11217,797,2025-10-16,completed,credit_card
11793,539,2025-10-16,completed,pix
12675,341,2025-10-16,completed,boleto
12824,753,2025-10-16,completed,debit_card
1098,691,2025-10-17,completed,debit_card
3778,606,2025-10-17,cancelled,boleto
5158,949,2025-10-17,completed,debit_card
5876,164,2025-10-17,cancelled,debit_card
5913,864,2025-10-17,completed,debit_card
6372,815,2025-10-17,completed,boleto
7648,342,2025-10-17,cancelled,debit_card
8136,347,2025-10-17,completed,debit_card
8905,874,2025-10-17,completed,debit_card
9048,777,2025-10-17,completed,credit_card
9915,197,2025-10-17,completed,boleto
10277,291,2025-10-17,completed,pix
11215,1071,2025-10-17,completed,credit_card
11513,492,2025-10-17,completed,debit_card
11528,247,2025-10-17,completed,debit_card
11960,1057,2025-10-17,completed,credit_card
3364,99,2025-10-18,completed,credit_card
3430,406,2025-10-18,completed,pix
6049,812,2025-10-18,completed,boleto
6239,857,2025-10-18,completed,pix
6304,714,2025-10-18,completed,boleto
8554,62,2025-10-18,completed,debit_card
9167,879,2025-10-18,completed,boleto
9436,580,2025-10-18,completed,credit_card
9569,929,2025-10-18,completed,boleto
9672,1163,2025-10-18,completed,debit_card
10075,885,2025-10-18,completed,credit_card
10557,496,2025-10-18,completed,credit_card
10602,5,2025-10-18,completed,boleto
10756,585,2025-10-18,cancelled,pix
11912,165,2025-10-18,completed,credit_card
12026,1001,2025-10-18,completed,credit_card
12642,810,2025-10-18,completed,boleto
2339,431,2025-10-19,returned,credit_card
3553,318,2025-10-19,completed,credit_card
5763,1069,2025-10-19,completed,debit_card
6631,290,2025-10-19,completed,pix
6645,625,2025-10-19,completed,debit_card
8052,158,2025-10-19,completed,credit_card
9302,522,2025-10-19,completed,pix
9911,527,2025-10-19,completed,pix
10997,494,2025-10-19,completed,debit_card
11474,471,2025-10-19,completed,boleto
12470,57,2025-10-19,completed,boleto
2881,295,2025-10-20,completed,credit_card
4282,14,2025-10-20,completed,pix
4712,864,2025-10-20,cancelled,credit_card
5422,254,2025-10-20,completed,credit_card
5536,212,2025-10-20,completed,credit_card
6401,766,2025-10-20,completed,pix
6868,786,2025-10-20,completed,boleto
6928,756,2025-10-20,cancelled,pix
8321,168,2025-10-20,completed,credit_card
8878,580,2025-10-20,completed,pix
8987,330,2025-10-20,completed,credit_card
12378,1166,2025-10-20,completed,pix
12460,353,2025-10-20,cancelled,debit_card
2174,782,2025-10-21,completed,debit_card
2308,226,2025-10-21,completed,boleto
2554,1180,2025-10-21,completed,credit_card
3103,1027,2025-10-21,completed,boleto
3423,805,2025-10-21,completed,pix
4556,302,2025-10-21,completed,debit_card
4685,473,2025-10-21,completed,credit_card
4697,1170,2025-10-21,completed,debit_card
5807,786,2025-10-21,completed,boleto
6612,810,2025-10-21,completed,boleto
8769,1064,2025-10-21,completed,boleto
8824,648,2025-10-21,completed,boleto
8834,856,2025-10-21,completed,pix
9012,278,2025-10-21,completed,credit_card
10706,369,2025-10-21,completed,boleto
10716,1148,2025-10-21,completed,debit_card
11517,851,2025-10-21,completed,debit_card
1481,430,2025-10-22,completed,debit_card
2402,588,2025-10-22,completed,credit_card
2492,811,2025-10-22,completed,credit_card
2557,963,2025-10-22,completed,credit_card
3953,449,2025-10-22,completed,pix
4856,1134,2025-10-22,completed,pix
6578,406,2025-10-22,completed,pix
7410,299,2025-10-22,completed,debit_card
7750,486,2025-10-22,completed,debit_card
7841,869,2025-10-22,completed,credit_card
8821,884,2025-10-22,completed,boleto
8991,935,2025-10-22,completed,pix
9065,1061,2025-10-22,completed,credit_card
10646,823,2025-10-22,cancelled,pix
11230,554,2025-10-22,returned,boleto
11276,797,2025-10-22,completed,boleto
11833,224,2025-10-22,completed,credit_card
11871,664,2025-10-22,completed,boleto
12185,271,2025-10-22,cancelled,pix
12512,913,2025-10-22,completed,debit_card
12860,696,2025-10-22,completed,pix
1124,775,2025-10-23,completed,pix
1269,1026,2025-10-23,completed,credit_card
2048,935,2025-10-23,cancelled,boleto
3680,323,2025-10-23,cancelled,pix
4643,1163,2025-10-23,completed,debit_card
5038,696,2025-10-23,completed,credit_card
5227,716,2025-10-23,cancelled,credit_card
5636,348,2025-10-23,completed,pix
8229,610,2025-10-23,completed,debit_card
8645,181,2025-10-23,completed,credit_card
10270,717,2025-10-23,completed,debit_card
10430,383,2025-10-23,completed,credit_card
10782,316,2025-10-23,completed,pix
11782,720,2025-10-23,completed,credit_card
12713,1039,2025-10-23,completed,pix
1004,46,2025-10-24,completed,pix
1548,971,2025-10-24,completed,boleto
